# nom	paquet — index de la bibliothèque standard SysML v2.
# Généré par tools/gen-stdlib.py --fetch ; ne pas éditer à la main.
# Source : https://github.com/Systems-Modeling/SysML-v2-Release (sysml.library/, master)
arctan	TrigFunctions
arg	ComplexFunctions
bv	StandardViewDefinitions
cartesianAngle	VectorFunctions
cartesianInner	VectorFunctions
cartesianNorm	VectorFunctions
cartesianScalarVectorMult	VectorFunctions
cartesianVectorScalarMult	VectorFunctions
causation	CauseAndEffect
cause	CauseAndEffect
collect	ControlFunctions
contains	CollectionFunctions
containsAll	CollectionFunctions
cos	TrigFunctions
cot	TrigFunctions
create	OccurrenceFunctions
def	ModelingMetadata
deg	TrigFunctions
denom	RationalFunctions
derivation	RequirementDerivation
derive	RequirementDerivation
destroy	OccurrenceFunctions
effect	CauseAndEffect
equals	SequenceFunctions
excludes	SequenceFunctions
excluding	SequenceFunctions
excludingAt	SequenceFunctions
excludingOnce	Interfaces
exists	ControlFunctions
floor	QuantityCalculations
forAll	ControlFunctions
gcd	RationalFunctions
gev	StandardViewDefinitions
grv	StandardViewDefinitions
gv	StandardViewDefinitions
head	CollectionFunctions
im	ComplexFunctions
includes	SequenceFunctions
includesOnly	SequenceFunctions
including	SequenceFunctions
includingAt	SequenceFunctions
index	CollectionFunctions
inner	VectorCalculations
intersection	SequenceFunctions
isCartesianZeroVector	VectorFunctions
isDuring	OccurrenceFunctions
isEmpty	CollectionFunctions
isUnit	QuantityCalculations
isUnitTensorQuantity	TensorCalculations
isUnitVectorQuantity	VectorCalculations
isZero	QuantityCalculations
isZeroTensorQuantity	TensorCalculations
isZeroVector	VectorFunctions
isZeroVectorQuantity	VectorCalculations
iv	StandardViewDefinitions
last	CollectionFunctions
max	QuantityCalculations
maximize	ControlFunctions
min	QuantityCalculations
minimize	ControlFunctions
moe	ParametersOfInterestMetadata
mop	ParametersOfInterestMetadata
multicausation	CauseAndEffect
norm	VectorCalculations
notEmpty	CollectionFunctions
numer	RationalFunctions
original	RequirementDerivation
outer	VectorCalculations
polar	ComplexFunctions
product	QuantityCalculations
product1	NumericalFunctions
rad	TrigFunctions
rat	RationalFunctions
re	ComplexFunctions
rect	ComplexFunctions
reduce	ControlFunctions
refinement	ModelingMetadata
reject	ControlFunctions
remove	SequenceFunctions
removeAt	SequenceFunctions
removeOld	OccurrenceFunctions
removeOldAt	OccurrenceFunctions
round	QuantityCalculations
same	SequenceFunctions
scalarQuantityTensorMult	TensorCalculations
scalarQuantityVectorMult	VectorCalculations
scalarTensorMult	TensorCalculations
scalarVectorMult	VectorCalculations
select	ControlFunctions
selectOne	ControlFunctions
sin	TrigFunctions
size	CollectionFunctions
sqrt	QuantityCalculations
struct	Objects
stv	StandardViewDefinitions
subsequence	SequenceFunctions
sum	QuantityCalculations
sum0	NumericalFunctions
sv	StandardViewDefinitions
tail	CollectionFunctions
tan	TrigFunctions
tensorTensorMult	TensorCalculations
tensorVectorMult	TensorCalculations
transform	TensorCalculations
union	SequenceFunctions
vectorScalarDiv	VectorCalculations
vectorScalarMult	VectorCalculations
vectorScalarQuantityDiv	VectorCalculations
vectorScalarQuantityMult	VectorCalculations
vectorTensorMult	TensorCalculations
